
---------- Begin Simulation Statistics ----------
simSeconds                                   0.075034                       # Number of seconds simulated (Second)
simTicks                                  75033976000                       # Number of ticks simulated (Tick)
finalTick                                 75033976000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    289.81                       # Real time elapsed on the host (Second)
hostTickRate                                258904578                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16960232                       # Number of bytes of host memory used (Byte)
simInsts                                    140591068                       # Number of instructions simulated (Count)
simOps                                      140648803                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   485109                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     485308                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         75033977                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.533704                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.873699                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       149726251                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                  1190613                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      147112786                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 461594                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             10268060                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           6138833                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               72146                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            75008958                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.961270                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.721927                       # Number of insts issued each cycle (Count)
system.mem_ctrls.rdQLenPdf::173                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::174                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::175                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::176                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::177                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::178                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::179                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::180                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::181                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::182                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::183                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::184                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::185                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::186                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::187                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::188                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::189                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::190                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::191                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::192                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::193                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::194                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::195                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::196                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::197                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::198                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::199                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::200                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::201                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::202                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::203                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::204                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::205                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::206                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::207                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::208                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::209                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::210                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::211                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::212                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::213                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::214                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::215                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::216                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::217                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::218                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::219                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::220                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::221                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::222                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::223                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::224                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::225                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::226                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::227                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::228                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::229                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::230                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::231                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::232                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::233                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::234                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::235                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::236                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::237                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::238                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::239                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::240                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::241                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::242                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::243                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::244                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::245                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::246                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::247                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::248                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::249                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::250                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::251                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::252                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::253                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::254                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::255                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::256                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::257                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::258                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::259                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::260                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::261                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::262                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::263                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::264                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::265                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::266                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::267                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::268                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::269                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::270                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::271                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::272                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::273                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::274                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::275                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::276                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::277                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::278                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::279                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::280                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::281                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::282                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::283                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::284                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::285                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::286                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::287                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::288                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::289                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::290                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::291                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::292                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::293                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::294                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::295                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::296                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::297                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::298                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::299                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::300                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::301                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::302                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::303                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::304                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::305                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::306                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::307                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::308                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::309                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::310                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::311                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::312                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::313                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::314                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::315                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::316                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::317                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::318                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::319                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::320                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::321                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::322                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::323                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::324                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::325                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::326                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::327                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::328                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::329                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::330                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::331                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::332                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::333                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::334                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::335                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::336                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::337                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::338                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::339                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::340                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::341                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::342                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::343                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::344                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::345                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::346                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::347                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::348                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::349                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::350                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::351                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::352                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::353                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::354                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::355                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::356                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::357                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::358                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::359                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::360                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::361                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::362                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::363                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::364                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::365                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::366                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::367                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::368                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::369                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::370                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::371                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::372                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::373                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::374                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::375                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::376                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::377                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::378                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::379                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::380                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::381                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::382                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::383                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::384                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::385                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::386                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::387                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::388                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::389                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::390                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::391                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::392                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::393                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::394                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::395                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::396                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::397                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::398                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::399                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::400                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::401                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::402                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::403                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::404                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::405                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::406                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::407                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::408                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::409                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::410                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::411                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::412                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::413                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::414                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::415                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::416                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::417                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::418                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::419                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::420                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::421                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::422                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::423                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::424                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::425                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::426                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::427                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::428                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::429                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::430                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::431                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::432                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::433                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::434                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::435                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::436                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::437                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::438                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::439                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::440                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::441                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::442                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::443                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::444                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::445                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::446                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::447                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::448                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::449                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::450                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::451                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::452                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::453                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::454                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::455                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::456                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::457                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::458                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::459                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::460                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::461                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::462                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::463                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::464                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::465                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::466                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::467                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::468                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::469                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::470                     0                       # What read queue length does an incoming req see (Count)
system.mem_ctrls.rdQLenPdf::471                     0                       # What read queue length does an incoming req see (Count)
